2022-05-01 22:53:13,55.25
2022-05-01 22:53:14,55.5
2022-05-01 22:53:15,55.75
2022-05-01 22:53:16,56.0
2022-05-01 22:53:17,56.25
2022-05-01 22:53:18,56.5
2022-05-01 22:53:19,56.75
2022-05-01 22:53:20,57.0
2022-05-01 22:53:21,57.25
2022-05-01 22:53:22,57.5
2022-05-01 22:53:23,57.75
2022-05-01 22:53:24,58.0
2022-05-01 22:53:25,58.25
2022-05-01 22:53:26,58.5
2022-05-01 22:53:27,58.75
2022-05-01 22:53:28,59.0
2022-05-01 22:53:29,59.25
2022-05-01 22:53:30,59.5
2022-05-01 22:53:31,59.75
2022-05-01 22:53:32,60.0
2022-05-01 22:53:33,60.25
2022-05-01 22:53:34,60.5
2022-05-01 22:53:35,60.75
2022-05-01 22:53:36,61.0
2022-05-01 22:53:37,61.25
2022-05-01 22:53:38,61.5
2022-05-01 22:53:39,61.75
2022-05-01 22:53:40,62.0
2022-05-01 22:53:41,62.25
2022-05-01 22:53:42,62.5
2022-05-01 22:53:43,62.75
2022-05-01 22:53:44,63.0
2022-05-01 22:53:45,63.25
2022-05-01 22:53:46,63.5
2022-05-01 22:53:47,63.75
2022-05-01 22:53:48,64.0
2022-05-01 22:53:49,64.25
2022-05-01 22:53:50,64.5
2022-05-01 22:53:51,64.75
2022-05-01 22:53:52,65.0
2022-05-01 22:53:53,65.25
2022-05-01 22:53:54,65.5
2022-05-01 22:53:55,65.75
2022-05-01 22:53:56,66.0
2022-05-01 22:53:57,66.25
2022-05-01 22:53:58,66.5
2022-05-01 22:53:59,66.75
2022-05-01 22:54:00,67.0
2022-05-01 22:54:01,67.25
2022-05-01 22:54:02,67.5
2022-05-01 22:54:03,67.75
2022-05-01 22:54:04,68.0
2022-05-01 22:54:05,68.25
2022-05-01 22:54:06,68.5
2022-05-01 22:54:07,68.75
2022-05-01 22:54:08,69.0
2022-05-01 22:54:09,69.25
2022-05-01 22:54:10,69.5
2022-05-01 22:54:11,69.75
2022-05-01 22:54:12,70.0
2022-05-01 22:54:13,70.25
2022-05-01 22:54:14,70.5
2022-05-01 22:54:15,70.75
2022-05-01 22:54:16,71.0
2022-05-01 22:54:17,71.25
2022-05-01 22:54:18,71.5
2022-05-01 22:54:19,71.75
2022-05-01 22:54:20,72.0
2022-05-01 22:54:21,72.25
2022-05-01 22:54:22,72.5
2022-05-01 22:54:23,72.75
2022-05-01 22:54:24,73.0
2022-05-01 22:54:25,73.25
2022-05-01 22:54:26,73.5
2022-05-01 22:54:27,73.75
2022-05-01 22:54:28,74.0
2022-05-01 22:54:29,74.25
2022-05-01 22:54:30,74.5
2022-05-01 22:54:31,74.75
2022-05-01 22:54:32,75.0
2022-05-01 22:54:33,75.25
2022-05-01 22:54:34,50.25
2022-05-01 22:54:35,50.5
2022-05-01 22:54:36,50.75
2022-05-01 22:54:37,51.0
2022-05-01 22:54:38,51.25
2022-05-01 22:54:39,51.5
2022-05-01 22:54:41,51.75
2022-05-01 22:54:42,52.0
2022-05-01 22:54:43,52.25
2022-05-01 22:54:44,52.5
2022-05-01 22:54:45,52.75
2022-05-01 22:54:46,53.0
2022-05-01 22:54:47,53.25
2022-05-01 22:54:48,53.5
2022-05-01 22:54:49,53.75
2022-05-01 22:54:50,54.0
2022-05-01 22:54:51,54.25
2022-05-01 22:54:52,54.5
2022-05-01 22:54:53,54.75
2022-05-01 22:54:54,55.0
2022-05-01 22:54:55,55.25
2022-05-01 22:54:56,55.5
2022-05-01 22:54:57,55.75
2022-05-01 22:54:58,56.0
2022-05-01 22:54:59,56.25
2022-05-01 22:55:00,56.5
2022-05-01 22:55:01,56.75
2022-05-01 22:55:02,57.0
2022-05-01 22:55:03,57.25
2022-05-01 22:55:04,57.5
2022-05-01 22:55:05,57.75
2022-05-01 22:55:06,58.0
2022-05-01 22:55:07,58.25
2022-05-01 22:55:08,58.5
2022-05-01 22:55:09,58.75
2022-05-01 22:55:10,59.0
2022-05-01 22:55:11,59.25
2022-05-01 22:55:12,59.5
2022-05-01 22:55:13,59.75
2022-05-01 22:55:14,60.0
2022-05-01 22:55:15,60.25
2022-05-01 22:55:16,60.5
2022-05-01 22:55:17,60.75
2022-05-01 22:55:18,61.0
2022-05-01 22:55:19,61.25
2022-05-01 22:55:20,61.5
2022-05-01 22:55:21,61.75
2022-05-01 22:55:22,62.0
2022-05-01 22:55:23,62.25
2022-05-01 22:55:24,62.5
2022-05-01 22:55:25,62.75
2022-05-01 22:55:26,63.0
2022-05-01 22:55:27,63.25
2022-05-01 22:55:28,63.5
2022-05-01 22:55:29,63.75
2022-05-01 22:55:30,64.0
2022-05-01 22:55:31,64.25
2022-05-01 22:55:32,64.5
2022-05-01 22:55:33,64.75
2022-05-01 22:55:34,65.0
2022-05-01 22:55:35,65.25
2022-05-01 22:55:36,65.5
2022-05-01 22:55:37,65.75
2022-05-01 22:55:38,66.0
2022-05-01 22:55:39,66.25
2022-05-01 22:55:40,66.5
2022-05-01 22:55:41,66.75
2022-05-01 22:55:42,67.0
2022-05-01 22:55:43,67.25
2022-05-01 22:55:44,67.5
2022-05-01 22:55:45,67.75
2022-05-01 22:55:46,68.0
2022-05-01 22:55:47,68.25
2022-05-01 22:55:48,68.5
2022-05-01 22:55:49,68.75
2022-05-01 22:55:50,69.0
2022-05-01 22:55:51,69.25
2022-05-01 22:55:52,69.5
2022-05-01 22:55:53,69.75
2022-05-01 22:55:54,70.0
2022-05-01 22:55:55,70.25
2022-05-01 22:55:56,70.5
2022-05-01 22:55:57,70.75
2022-05-01 22:55:58,71.0
2022-05-01 22:55:59,71.25
2022-05-01 22:56:00,71.5
2022-05-01 22:56:01,71.75
2022-05-01 22:56:02,72.0
2022-05-01 22:56:03,72.25
2022-05-01 22:56:04,72.5
2022-05-01 22:56:05,72.75
2022-05-01 22:56:06,73.0
2022-05-01 22:56:07,73.25
2022-05-01 22:56:08,73.5
2022-05-01 22:56:09,73.75
2022-05-01 22:56:10,74.0
2022-05-01 22:56:11,74.25
2022-05-01 22:56:12,74.5
2022-05-01 22:56:13,74.75
2022-05-01 22:56:14,75.0
2022-05-01 22:56:15,75.25
2022-05-01 22:56:16,50.25
2022-05-01 22:56:17,50.5
2022-05-01 22:56:18,50.75
2022-05-01 22:56:19,51.0
2022-05-01 22:56:20,51.25
2022-05-01 22:56:21,51.5
2022-05-01 22:56:22,51.75
2022-05-01 22:56:23,52.0
2022-05-01 22:56:24,52.25
2022-05-01 22:56:25,52.5
2022-05-01 22:56:26,52.75
2022-05-01 22:56:27,53.0
2022-05-01 22:56:28,53.25
2022-05-01 22:56:29,53.5
2022-05-01 22:56:30,53.75
2022-05-01 22:56:31,54.0
2022-05-01 22:56:32,54.25
